Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
30.0,4.3,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,36,6.71365882354254,5.0
26.0,4.6,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,3.274143831736536,15.0
35.0,4.2,Cloudy,Low,1,Drinks,scooter,2.0,No,Metropolitian,39,6.938957106106795,15.0
37.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,37,14.18611403708106,5.0
31.0,4.7,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,29,1.0834891511725064,10.0
20.0,4.6,Cloudy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,43,11.948865519660297,5.0
26.0,4.3,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,38,8.920732259868425,5.0
27.0,4.8,Windy,High,1,Snack,scooter,1.0,No,Urban,18,3.9654124326257736,5.0
30.0,4.4,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,37,6.671694684131345,10.0
34.0,5.0,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,32,3.1619052617623384,10.0
35.0,4.8,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,19,9.638583274498943,5.0
32.0,4.1,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,31,5.417132255852288,5.0
34.0,4.9,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,30,13.70038826425013,5.0
24.0,4.7,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,6.299164869764826,5.0
30.0,4.6,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,25,5.55974580297909,5.0
32.0,3.8,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,38,13.872510120398704,15.0
37.0,4.7,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,26,14.08489721753304,5.0
25.0,4.7,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,25,7.352694630572898,15.0
20.0,5.0,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,8.292967488683017,15.0
23.0,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Urban,10,1.083135940044876,15.0
28.0,4.5,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,22,5.183541917136671,15.0
31.0,4.8,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,2.0079197048023385,5.0
23.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,8.664143503858103,15.0
29.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,14,1.060735646069159,5.0
30.0,4.7,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Urban,19,3.2505183021696555,15.0
27.0,4.7,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,29,4.956841845881159,15.0
23.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,13,3.085765398388756,5.0
28.0,4.1,Fog,Jam,2,Meal,scooter,2.0,No,Metropolitian,41,11.403064624104012,5.0
30.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,14.118725945040396,10.0
38.0,4.8,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,18,4.447796794806982,15.0
25.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,24,9.751868010678429,15.0
34.0,4.0,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,32,3.2495015075860665,5.0
23.0,4.9,Stormy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,17,8.921840165332434,15.0
31.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,1.095067367588917,5.0
35.0,4.3,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,32,3.110833566995864,15.0
35.0,4.7,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,11,5.018868159426957,15.0
36.0,4.4,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,41,9.184177865901734,10.0
32.0,4.8,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,7.358286605902027,5.0
28.0,5.0,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,13,5.270322146105227,15.0
35.0,5.0,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,1.0606947563705966,5.0
27.0,4.6,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,13,2.2238984990192607,15.0
33.0,4.0,Sandstorms,Jam,2,Snack,scooter,2.0,No,Metropolitian,34,5.970075668947583,5.0
37.0,4.1,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Urban,32,13.871613867694212,10.0
32.0,5.0,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,37,12.23143629545048,5.0
34.0,3.0,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,32,9.750128267822348,15.0
20.0,4.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Urban,20,12.395242520493367,10.0
28.0,4.6,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,15,5.55974580297909,5.0
28.0,4.8,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,7.144080929014406,15.0
30.0,5.0,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,5.948830759990583,15.0
23.0,4.5,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Metropolitian,18,3.065419509289396,10.0
32.0,4.8,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,16,4.447796794806982,5.0
30.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,30,2.166995323295709,15.0
26.0,4.6,Cloudy,Medium,2,Drinks,electric_scooter,0.0,No,Urban,25,8.68927880087185,10.0
22.0,4.9,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,11.918470061799924,5.0
31.0,4.0,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,35,7.63033357770555,5.0
27.0,4.7,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,31,7.603345206232554,10.0
20.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,Yes,Metropolitian,44,8.429341319963054,10.0
28.0,4.9,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,15,2.2238984990192607,15.0
28.0,4.9,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,24,2.1009474329890976,15.0
34.0,4.5,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,43,8.75976174222472,15.0
30.0,4.7,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,3.182423275333665,15.0
33.0,4.7,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,30,2.007898530057297,15.0
24.0,4.5,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,54,6.517227516343888,5.0
27.0,4.5,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,26,4.2170582343066965,5.0
36.0,4.0,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,1.0914184163118967,10.0
25.0,2.5,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,35,13.872591362700447,-1490.0
32.0,4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,3.274101256385745,15.0
37.0,4.5,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,3.064228705894046,15.0
35.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,11.948865519660297,15.0
34.0,4.4,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,32,4.365868978975919,5.0
25.0,4.7,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,18,7.176505063096084,10.0
28.0,4.9,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,8.164008926973906,15.0
39.0,4.7,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,46,11.226477338060198,5.0
31.0,4.6,Stormy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,26,11.274983554777544,15.0
36.0,4.4,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,36,12.23143629545048,10.0
28.0,4.7,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,7.378431302141373,10.0
23.0,4.8,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,8.688813658457011,5.0
36.0,4.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,49,8.431241083924961,10.0
20.0,4.9,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,11,5.416128713624821,15.0
37.0,4.8,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,35,4.447796794806982,5.0
36.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,1.086263528296875,5.0
24.0,4.5,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,3.181485814430873,15.0
36.0,4.4,Stormy,Jam,0,Snack,motorcycle,1.0,No,Semi-Urban,53,9.82129881896252,10.0
38.0,5.0,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,23,5.456717191042953,10.0
36.0,4.9,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16,4.28464827389254,15.0
26.0,4.9,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,41,7.78364341285968,10.0
34.0,4.5,Sunny,Medium,1,Meal,motorcycle,1.0,No,Urban,16,11.556630840652003,5.0
24.0,4.6,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,28,8.688813658457011,15.0
27.0,4.8,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Urban,11,4.447796794806982,15.0
25.0,5.0,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,13,4.332939577996546,10.0
23.0,4.9,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,10,2.073627243618245,5.0
32.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,24,2.182952161930214,10.0
25.0,4.7,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,29,8.920023503695365,10.0
21.0,4.9,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,22,7.9294562966955935,5.0
24.0,4.5,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,8.402824778403986,15.0
38.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,20,7.199169514877372,5.0
37.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,Yes,Semi-Urban,46,3.110389205733389,15.0
26.0,4.9,Stormy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,24,3.9654317355538815,5.0
22.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,21,3.965470973175,10.0
37.0,4.9,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,17,4.345017737273397,10.0
24.0,4.8,Stormy,Jam,0,Meal,motorcycle,0.0,No,Urban,27,14.455331161691964,5.0
21.0,4.7,Windy,Medium,2,Snack,scooter,1.0,No,Urban,15,8.730917714638222,5.0
33.0,4.1,Sandstorms,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,41,7.930797458737604,5.0
20.0,4.5,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Urban,16,7.629838718929784,5.0
24.0,4.8,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Urban,16,6.2199288641880965,15.0
31.0,4.8,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,16,1.0838067755151992,10.0
24.0,4.6,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,26,11.40127088089352,10.0
31.0,3.7,Stormy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,38,11.039429861090612,5.0
22.0,4.9,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,13.348890073398175,5.0
33.0,4.3,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,33,4.082864784787139,10.0
23.0,5.0,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,16,13.925906755419504,15.0
36.0,5.0,Fog,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,37,9.227400549350934,10.0
24.0,5.0,Windy,Medium,1,Drinks,motorcycle,1.0,No,Urban,24,6.938437622624516,10.0
29.0,4.6,Stormy,Low,1,Snack,scooter,0.0,No,Urban,18,8.363675780565565,15.0
34.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,6.548086926332536,10.0
24.0,4.6,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,17,5.416128867015428,10.0
35.0,4.6,Fog,Jam,0,Meal,motorcycle,0.0,No,Urban,41,13.653412069178549,5.0
26.0,4.7,Fog,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,48,11.918398898925608,5.0
31.0,3.4,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,33,7.497223497062253,5.0
38.0,4.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,8.200890814286735,5.0
28.0,4.6,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,20,13.32490104354039,5.0
37.0,4.7,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,22,2.167052574276862,5.0
26.0,4.6,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,20,3.2588008823517587,5.0
27.0,4.4,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,7.353444706167544,5.0
24.0,4.5,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,24,9.330098168717331,5.0
25.0,4.7,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,13,1.020770719018259,15.0
22.0,4.8,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,23,9.330097789692518,15.0
31.0,4.4,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,38,10.901322897350612,10.0
25.0,4.5,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,22,6.517691921494422,5.0
24.0,4.6,Stormy,Low,1,Meal,scooter,1.0,No,Urban,15,14.186900500872625,15.0
20.0,4.7,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Urban,14,6.324077940188354,5.0
20.0,4.6,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,18,5.94767889890574,5.0
23.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,41,7.423925785142147,15.0
32.0,3.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,42,8.163371304735834,5.0
27.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,13.473852380690673,5.0
24.0,4.6,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,19,6.2199288641880965,5.0
36.0,4.3,Cloudy,High,2,Snack,motorcycle,0.0,No,Metropolitian,34,4.333793143732144,15.0
22.0,4.9,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,10,1.1119492622115985,10.0
36.0,4.2,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,41,7.582901701573776,10.0
38.0,4.3,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,38,8.730484929368082,10.0
29.0,4.8,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,21,5.268803262164547,15.0
20.0,4.8,Cloudy,Jam,2,Buffet,motorcycle,1.0,Yes,Metropolitian,42,14.08489721753304,10.0
39.0,4.7,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,21,8.202579482501147,5.0
35.0,4.1,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,35,13.841842488306694,10.0
34.0,4.8,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,22,7.639148273401389,5.0
36.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,15,6.50054333872531,10.0
20.0,5.0,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,17,5.416052139708191,10.0
35.0,4.5,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,20,7.499059278055248,5.0
22.0,4.2,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,31,11.4014627458626,10.0
37.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,6.547955905580819,10.0
34.0,3.5,Fog,Low,2,Snack,scooter,2.0,No,Metropolitian,38,10.90752472668506,5.0
20.0,4.6,Stormy,Low,1,Meal,motorcycle,0.0,No,Urban,17,7.602447455655411,15.0
28.0,4.7,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,12,5.30372266902965,5.0
33.0,4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,15,12.003597991599458,10.0
30.0,4.4,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39,7.91182038113648,10.0
24.0,4.9,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,10,8.029708833855878,15.0
28.0,4.9,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,6.517383374205602,10.0
35.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,3.1551927900312395,10.0
32.0,4.6,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,15,7.424804066609933,10.0
26.0,5.0,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,11.915976392993436,10.0
35.0,3.1,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,31,9.330596813555266,10.0
30.0,3.5,Windy,Jam,1,Drinks,motorcycle,2.0,Yes,Metropolitian,43,9.329272346908448,15.0
21.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,14,2.0415297819371463,10.0
36.0,4.1,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,6.151515504574451,5.0
23.0,4.9,Cloudy,High,2,Meal,motorcycle,1.0,No,Metropolitian,28,4.332423379873944,15.0
38.0,4.1,Sandstorms,Jam,2,Snack,scooter,2.0,No,Metropolitian,38,10.007540311428052,10.0
36.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,31,4.380150907145302,15.0
21.0,4.6,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,33,6.219469264365273,15.0
29.0,4.8,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,15,8.583457675269715,10.0
21.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,7.026258073794412,15.0
29.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,15,6.671694684131345,10.0
32.0,5.0,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,31,6.153759892557826,15.0
28.0,4.1,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,19,5.94709061133067,-1490.0
26.0,4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,9.82147342316544,15.0
24.0,4.5,Stormy,Medium,2,Buffet,scooter,1.0,No,Urban,26,6.120813427042734,15.0
22.0,4.3,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,37,9.255319993574547,10.0
20.0,4.5,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,8.5842296258923,15.0
38.0,4.5,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,27,5.303420477484603,10.0
29.0,4.5,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,18,4.956841845881159,5.0
31.0,4.7,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,24,7.639680503451659,10.0
25.0,4.9,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,28,13.652518304264108,5.0
39.0,5.0,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,6.517532609035508,10.0
33.0,4.9,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,21,4.447796794806982,5.0
30.0,4.6,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,26,4.243241985524984,15.0
27.0,4.8,Stormy,High,2,Buffet,motorcycle,0.0,No,Urban,10,4.101220377827945,5.0
32.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,24,6.170825091967759,15.0
31.0,4.7,Sandstorms,High,2,Buffet,motorcycle,0.0,No,Urban,30,4.101052150638592,5.0
39.0,4.9,Cloudy,Low,1,Meal,motorcycle,0.0,No,Urban,16,5.418599664814538,10.0
24.0,4.5,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,26,7.256380713184661,15.0
39.0,4.8,Windy,High,2,Drinks,scooter,2.0,No,Metropolitian,33,1.083522272072359,15.0
30.0,3.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,31,11.66640500021909,10.0
27.0,4.3,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,33,11.4014627458626,15.0
27.0,4.8,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,31,11.664633519718707,15.0
22.0,4.7,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,36,13.836881549942987,5.0
39.0,4.5,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,34,9.225138781329276,5.0
21.0,4.8,Windy,High,1,Drinks,scooter,1.0,No,Metropolitian,15,4.203300581555046,15.0
29.0,4.9,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,3.110056431001251,10.0
31.0,5.0,Cloudy,High,1,Snack,motorcycle,1.0,No,Metropolitian,25,0.9916670507485124,15.0
30.0,4.1,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,34,4.334506528171443,5.0
34.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,28,13.25824539155612,5.0
27.0,4.9,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,13,3.110056431001251,5.0
22.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,23,3.062196338206156,5.0
33.0,4.6,Sunny,Jam,2,Drinks,scooter,1.0,No,Urban,18,5.414907979716863,5.0
29.0,4.8,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,10,3.3358476850190417,15.0
31.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,6.303143490417803,10.0
31.0,4.8,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,28,11.548533406266884,5.0
20.0,4.2,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,35,9.225797812446778,15.0
30.0,4.7,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,20,2.108367636746045,5.0
32.0,4.8,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,30,3.061723731404148,5.0
39.0,4.9,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,48,9.8214610858342,10.0
28.0,4.8,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,24,6.671694684131345,5.0
32.0,4.7,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27,2.1673736245576984,15.0
22.0,5.0,Windy,High,2,Meal,electric_scooter,0.0,No,Urban,10,4.334595837315525,5.0
30.0,4.6,Sandstorms,Jam,1,Meal,scooter,1.0,No,Urban,30,13.044483894474109,10.0
36.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,47,8.92091289769144,5.0
28.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,16,1.0204638224598497,15.0
35.0,4.7,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,23,7.603195695369699,10.0
34.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Urban,31,3.27415520053932,15.0
35.0,3.7,Sandstorms,Jam,1,Drinks,scooter,0.0,Yes,Metropolitian,41,8.164355656185496,10.0
30.0,4.2,Windy,Low,0,Drinks,motorcycle,2.0,No,Urban,34,4.7974311373938185,10.0
22.0,5.0,Cloudy,Jam,1,Snack,scooter,2.0,No,Metropolitian,33,6.923153384420562,10.0
28.0,4.3,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,32,5.723801765564412,15.0
20.0,4.9,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18,6.516861026639903,10.0
33.0,4.1,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,32,9.409262139031542,-1490.0
31.0,5.0,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Urban,31,6.570402565864045,5.0
33.0,4.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,26,6.671694684131345,15.0
33.0,4.3,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,22,2.1420211325758,15.0
31.0,4.7,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,17,3.182541345822914,10.0
22.0,4.7,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,23,14.047320033967816,15.0
28.0,4.7,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,17,5.55974580297909,15.0
36.0,4.3,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,31,5.183631210850405,5.0
32.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,8.663324301078811,15.0
24.0,4.8,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,27,4.082670291940911,10.0
38.0,4.5,Windy,Medium,1,Meal,scooter,2.0,No,Metropolitian,37,10.873869775051135,10.0
27.0,4.7,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,15,3.2143852272523668,5.0
26.0,4.3,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,34,1.0605536106853282,10.0
26.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,22,1.05388451287248,5.0
35.0,4.5,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Urban,26,5.1264324612287,5.0
37.0,4.5,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,2.2238984990192607,5.0
20.0,4.3,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,43,13.873966285872989,15.0
36.0,4.0,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,6.307299778804283,5.0
23.0,4.4,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,18,3.078191008394527,15.0
26.0,4.8,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Urban,26,6.517149508421832,5.0
22.0,4.9,Windy,High,1,Meal,motorcycle,0.0,No,Urban,14,4.198487208881675,15.0
23.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,9.447071666609398,15.0
33.0,5.0,Sunny,Low,1,Drinks,scooter,0.0,No,Urban,13,1.0369581190530266,15.0
28.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,21,13.349948147529537,15.0
38.0,4.9,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,15,4.344984368430652,10.0
25.0,4.9,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,26,6.501660471691102,15.0
20.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,20,2.8784653797545623,10.0
26.0,5.0,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,13,1.0268759167421004,15.0
39.0,4.6,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,42,8.29225749515893,5.0
