,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
17120,28.0,4.6,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,16,9.821426887856918,10.0
17121,27.0,4.8,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,11.276771417391336,15.0
17122,39.0,4.8,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,20,2.1665573983932225,15.0
17123,22.0,4.6,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,17,6.498156581153088,5.0
17124,30.0,4.9,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,31,1.0541215525202472,5.0
17125,34.0,4.1,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,3.3358476850190417,15.0
17126,22.0,4.3,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,40,14.08082165271846,5.0
17127,39.0,5.0,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,3.182724297016657,5.0
17128,39.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,2.182959508821322,15.0
17129,28.0,4.6,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,44,7.584929131455869,15.0
17130,25.0,4.3,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,9.18416308801602,10.0
17131,35.0,4.5,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,27,4.344947259842689,15.0
17132,22.0,4.5,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,42,2.121426165219914,10.0
17133,25.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,24,9.751868010678429,15.0
17134,25.0,4.8,Windy,Jam,1,Buffet,scooter,1.0,No,Urban,22,7.177515325307871,5.0
17135,23.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,29,8.22745347076197,15.0
17136,28.0,4.9,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,1.0286639565886118,10.0
17137,24.0,4.6,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,2.182937866611979,10.0
17138,39.0,4.9,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,26,6.323447490572429,5.0
17139,36.0,4.9,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,26,3.1368342861369283,15.0
17140,20.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,10,3.274372623897796,5.0
17141,31.0,4.7,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,26,14.185603211727669,5.0
17142,22.0,4.6,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,22,9.184712351443675,5.0
17143,32.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,2.1669733451131017,5.0
17144,37.0,4.7,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,4.101983832991468,5.0
17145,36.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,7.144046468424673,5.0
17146,25.0,4.8,Cloudy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,36,7.639680503451659,15.0
17147,25.0,4.5,Stormy,High,1,Buffet,motorcycle,1.0,No,Urban,14,4.344984368430652,10.0
17148,23.0,5.0,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,19,0.9596576169620348,5.0
17149,25.0,4.9,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23,8.73086073639361,10.0
17150,29.0,4.5,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,30,11.543370813987345,15.0
17151,25.0,5.0,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,17,1.0608854425307377,15.0
17152,39.0,4.6,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,29,4.146690628446599,5.0
17153,35.0,4.4,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,36,11.91771363806576,10.0
17154,34.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,3.258952860553786,5.0
17155,31.0,5.0,Fog,High,2,Buffet,scooter,2.0,No,Metropolitian,36,2.1025665009913914,10.0
17156,35.0,3.1,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,31,9.330596813555266,10.0
17157,39.0,4.2,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,38,5.303128456800259,15.0
17158,23.0,4.7,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,19,8.665279676739797,15.0
17159,23.0,4.8,Windy,Medium,1,Meal,scooter,1.0,No,Urban,26,4.015467541331011,10.0
17160,38.0,4.6,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,19,2.0734856780938267,10.0
17161,34.0,4.8,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,35,14.0828490409659,15.0
17162,36.0,3.9,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,34,13.588640855623115,10.0
17163,38.0,5.0,Cloudy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,17,4.2166574199617415,15.0
17164,31.0,4.7,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,37,8.412586476236264,15.0
17165,23.0,4.7,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,3.110607159440036,15.0
17166,24.0,4.8,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,29,4.344947259842689,10.0
17167,32.0,4.5,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,8.668494980576995,10.0
17168,29.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,13.836881549942987,5.0
17169,21.0,4.2,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,36,14.079485506055835,5.0
17170,21.0,4.8,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,18,10.903503749641308,5.0
17171,28.0,4.5,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,23,6.939101554731368,10.0
17172,29.0,4.9,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,16,3.076501683571132,5.0
17173,22.0,4.6,Fog,High,1,Snack,scooter,1.0,No,Urban,21,1.0832327237755326,10.0
17174,22.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,23,8.201443510899056,10.0
17175,23.0,4.7,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,11,3.258791128402512,15.0
17176,26.0,4.5,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18,6.161259987289174,15.0
17177,25.0,4.8,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,15,6.671694684131345,10.0
17178,20.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,16,12.463174396869334,15.0
17179,30.0,4.6,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,28,12.004044935509087,5.0
17180,31.0,4.8,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,29,14.082520344174853,5.0
17181,28.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,9.750128267822348,15.0
17182,30.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,51,8.759927483096527,15.0
17183,38.0,4.8,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,25,4.447796794806982,10.0
17184,30.0,4.9,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,11.592961907693942,5.0
17185,21.0,4.5,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,23,3.0758977424169256,15.0
17186,39.0,4.9,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,10.007540311428052,15.0
17187,27.0,4.6,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,8.73034758220443,5.0
17188,29.0,4.9,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,13,5.947508962912957,5.0
17189,22.0,4.6,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Urban,10,8.294153787068844,5.0
17190,29.0,3.3,Sunny,Low,2,Meal,electric_scooter,2.0,No,Metropolitian,36,14.0849472127759,15.0
17191,21.0,4.7,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,29,4.345377302677071,15.0
17192,35.0,4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,20,14.185585359325334,15.0
17193,32.0,4.9,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,18,6.363402842164961,10.0
17194,32.0,4.3,Windy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,48,9.225138781329276,10.0
17195,34.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Urban,10,6.220176454926007,10.0
17196,33.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,1.0609662091480352,5.0
17197,39.0,4.6,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,42,7.930049975874117,5.0
17198,22.0,4.5,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,21,9.77583093179656,15.0
17199,29.0,5.0,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,37,11.275147530697206,10.0
17200,23.0,4.6,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,16,14.082339855849805,15.0
17201,31.0,5.0,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,17,12.88244266112049,15.0
17202,33.0,4.9,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Urban,18,1.0949447072277063,10.0
17203,25.0,4.5,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,29,6.54493722698616,15.0
17204,22.0,4.5,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,16,1.02543667070391,5.0
17205,23.0,4.6,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,24,8.895591963759975,5.0
17206,38.0,4.1,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,35,13.692147949001582,15.0
17207,23.0,4.7,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,7.143789091448984,10.0
17208,23.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,10.489861797491324,15.0
17209,21.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,16,8.634775837030098,5.0
17210,20.0,3.6,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,46,1.0831904083405983,15.0
17211,28.0,4.5,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,1.0368646894639573,10.0
17212,22.0,4.9,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,13.70038826425013,5.0
17213,39.0,4.9,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,29,7.424976107793717,15.0
17214,27.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,35,13.70038826425013,15.0
17215,37.0,5.0,Windy,Jam,0,Snack,motorcycle,2.0,No,Urban,35,3.161467800573778,10.0
17216,26.0,4.7,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,9.408711765455433,10.0
17217,39.0,4.8,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,16,6.150769498244463,5.0
17218,38.0,4.5,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,30,13.787128136919543,15.0
17219,23.0,4.8,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26,6.324463080322206,5.0
17220,23.0,4.8,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,26,14.082380455245984,15.0
17221,32.0,4.6,Cloudy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,52,8.402491109099495,5.0
17222,33.0,4.8,Windy,High,2,Meal,scooter,1.0,No,Metropolitian,26,1.06097377237229,5.0
17223,26.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,31,8.397523874225879,15.0
17224,25.0,4.5,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20,13.920492214674749,5.0
17225,32.0,4.9,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,16,14.117971293963787,5.0
17226,31.0,4.4,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,37,11.224239811285694,10.0
17227,27.0,4.9,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,18,12.23143629545048,5.0
17228,35.0,4.8,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,37,13.47498215850657,15.0
17229,28.0,5.0,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,22,14.078315904391305,10.0
17230,27.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39,9.484044290996817,5.0
17231,32.0,4.2,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,39,10.901282622586306,5.0
17232,23.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,9.484867653111174,15.0
17233,34.0,4.1,Windy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,34,1.0835137385223217,15.0
17234,21.0,5.0,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,24,8.669474690019847,15.0
17235,23.0,4.9,Fog,Jam,0,Buffet,motorcycle,0.0,No,Urban,41,11.40167105204997,10.0
17236,28.0,5.0,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,2.1662506414065583,15.0
17237,27.0,5.0,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,20,2.8618394029036507,5.0
17238,23.0,4.9,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,38,12.23143629545048,10.0
17239,36.0,4.9,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,30,13.26400755679167,10.0
17240,24.0,4.3,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,33,11.783792698563737,15.0
17241,20.0,4.7,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,25,3.080399180223813,10.0
17242,32.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,33,6.151493551970706,15.0
17243,24.0,4.6,Stormy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,18,3.011677811000954,15.0
17244,27.0,4.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,13.645277918869722,15.0
17245,22.0,4.9,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Urban,17,8.92091036474357,5.0
17246,23.0,4.7,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,10,4.447796794806982,15.0
17247,29.0,4.0,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,31,3.967722360354514,15.0
17248,33.0,4.9,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,26,5.354895595512405,15.0
17249,35.0,4.6,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,29,1.0209737201319613,10.0
17250,29.0,4.8,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,15,5.227733421453602,10.0
17251,36.0,4.3,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,32,1.0207735974713943,15.0
17252,32.0,4.7,Sandstorms,High,1,Drinks,scooter,1.0,No,Urban,28,1.0714500418596038,15.0
17253,36.0,4.9,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,48,13.276490687519887,10.0
17254,31.0,4.8,Stormy,Medium,2,Buffet,scooter,0.0,No,Urban,28,3.1825187507818846,15.0
17255,39.0,4.7,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,21,1.9192666806484897,5.0
17256,34.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,1.990371679889117,10.0
17257,31.0,5.0,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,35,11.591283872656229,10.0
17258,32.0,4.4,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,48,8.56720623462844,10.0
17259,20.0,4.7,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21,10.007540311428052,5.0
17260,33.0,4.7,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,12,5.416064896118868,10.0
17261,34.0,4.8,Sunny,High,2,Snack,motorcycle,0.0,No,Metropolitian,22,1.086308286666151,10.0
17262,21.0,4.6,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,23,9.75000379456036,15.0
17263,29.0,4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,7.929272698366963,5.0
17264,27.0,4.0,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15,3.3358476850190417,10.0
17265,36.0,3.8,Stormy,Jam,1,Buffet,motorcycle,1.0,Yes,Metropolitian,39,8.484253274113899,5.0
17266,29.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,28,3.9705116796396633,5.0
17267,36.0,4.8,Windy,Low,2,Meal,motorcycle,1.0,No,Urban,20,11.919424924517878,5.0
17268,39.0,4.8,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,23,8.931682086756462,15.0
17269,24.0,4.7,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,25,4.082878057152809,5.0
17270,29.0,4.7,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,22,3.151500208748111,15.0
17271,36.0,5.0,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,34,3.061723731404148,10.0
17272,32.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,5.107957244692369,15.0
17273,33.0,5.0,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,45,8.486161990052054,5.0
17274,29.0,4.8,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,28,10.007540311428052,10.0
17275,25.0,4.6,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,41,9.821426887856918,10.0
17276,20.0,4.9,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,15,2.050557128335272,10.0
17277,35.0,4.6,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,22,8.363522886900393,5.0
17278,34.0,4.7,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,28,11.662877216421585,15.0
17279,27.0,4.6,Stormy,Medium,1,Drinks,scooter,0.0,No,Urban,17,14.0778021826984,10.0
17280,28.0,4.7,Sunny,High,1,Buffet,scooter,0.0,No,Metropolitian,16,3.816210645067248,15.0
17281,37.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,13.262970375536458,10.0
17282,30.0,3.8,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,36,13.348963321439332,5.0
17283,34.0,4.8,Stormy,High,0,Snack,motorcycle,2.0,Yes,Urban,47,0.9893159231090528,10.0
17284,37.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,26,2.9666667500438275,5.0
17285,20.0,4.7,Cloudy,Low,1,Meal,motorcycle,1.0,No,Urban,18,0.9540748856438463,15.0
17286,29.0,4.9,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,27,8.29414452742995,15.0
17287,29.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,18,4.243546401493053,15.0
17288,38.0,4.7,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,30,4.101106297687123,10.0
17289,26.0,4.6,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,25,9.77420042222573,5.0
17290,28.0,4.8,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,33,9.75010295830401,10.0
17291,29.0,4.5,Fog,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,40,7.37767994869694,10.0
17292,28.0,4.6,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,38,13.326624454267908,10.0
17293,30.0,4.6,Sandstorms,Jam,1,Meal,scooter,1.0,No,Urban,30,13.044483894474109,10.0
17294,36.0,5.0,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,27,7.198665166610924,15.0
17295,33.0,4.8,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,22,4.243272120617209,10.0
17296,24.0,4.9,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,22,8.690091488228651,15.0
17297,33.0,4.9,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,1.053879790292131,10.0
17298,38.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,37,9.25524113063183,5.0
17299,32.0,3.5,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,37,7.348057501434404,5.0
17300,23.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,48,13.367230644961603,5.0
17301,37.0,4.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35,9.82162800773318,5.0
17302,32.0,4.5,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,22,2.0734856780938267,10.0
17303,24.0,4.2,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,15,6.498224675709035,10.0
17304,25.0,4.7,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,1.0831904083405983,5.0
17305,34.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,20,9.751902570410408,5.0
17306,36.0,4.5,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,19,2.041870546535988,5.0
17307,34.0,4.5,Sunny,High,1,Snack,scooter,1.0,No,Metropolitian,15,2.073659262651048,15.0
17308,20.0,4.8,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,5.1425915032644784,5.0
17309,22.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,11.275461707804595,10.0
17310,23.0,4.7,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33,5.457102181215594,10.0
17311,27.0,5.0,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,17,8.690091488228651,15.0
17312,25.0,4.7,Stormy,Medium,2,Snack,scooter,0.0,No,Metropolitian,24,3.153934485406692,10.0
17313,21.0,5.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,13.473852380690673,10.0
17314,22.0,4.7,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,42,12.044107013658389,5.0
17315,26.0,5.0,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,30,12.396847166818924,15.0
17316,35.0,4.7,Cloudy,High,2,Snack,scooter,0.0,No,Metropolitian,25,4.243561679265058,15.0
17317,21.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,3.3358476850190417,15.0
17318,22.0,4.8,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,2.052202126455752,5.0
17319,32.0,4.7,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,13.86729284526469,5.0
17320,23.0,4.7,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,36,9.821826440927724,10.0
17321,32.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,8.665416267205936,10.0
17322,25.0,4.6,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32,14.082380455245984,5.0
17323,20.0,5.0,Sunny,Low,1,Buffet,motorcycle,0.0,No,Urban,17,1.0206507551402435,10.0
17324,38.0,4.7,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,27,2.0738461639365964,15.0
17325,25.0,4.9,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,19,14.084948007226613,15.0
17326,30.0,4.2,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,39,6.501498533769098,5.0
17327,26.0,4.9,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,9.747514462650866,10.0
17328,22.0,4.2,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32,7.143777602174896,15.0
17329,20.0,4.9,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,2.1727296822487188,5.0
17330,34.0,4.9,Stormy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,29,1.086308286666151,15.0
17331,31.0,4.6,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,5.4314321017114695,10.0
17332,30.0,4.2,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,35,5.4311107586179,15.0
17333,33.0,3.5,Windy,Jam,2,Meal,electric_scooter,1.0,No,Urban,43,9.82162800773318,15.0
17334,29.0,4.6,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,10,4.333827316689849,5.0
17335,21.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,24,12.044213558270664,15.0
17336,31.0,4.7,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,25,9.54510764667783,10.0
17337,33.0,4.9,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,28,3.217326243564486,10.0
17338,37.0,4.7,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,41,13.641330785731864,5.0
17339,35.0,4.9,Fog,High,2,Buffet,scooter,0.0,No,Metropolitian,29,2.1216494592937347,15.0
17340,36.0,4.4,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,40,10.48779134384754,10.0
17341,34.0,4.1,Windy,High,0,Meal,motorcycle,0.0,No,Metropolitian,42,4.182349898683134,5.0
17342,29.0,4.7,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,24,12.00344191188381,15.0
17343,35.0,4.6,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,6.517817388345678,10.0
17344,32.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,23,1.0609662091480352,10.0
17345,35.0,4.8,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,16,9.328473424564027,10.0
17346,37.0,3.7,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,7.142942828607179,5.0
17347,34.0,4.8,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,4.956967618867787,10.0
17348,23.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,13.343949334238866,5.0
17349,29.0,4.9,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,20,4.344984882857658,5.0
17350,30.0,4.3,Stormy,Medium,2,Meal,scooter,0.0,No,Metropolitian,34,8.665177453406972,10.0
17351,38.0,4.8,Fog,Jam,1,Meal,scooter,1.0,No,Urban,25,6.498371452307673,10.0
17352,32.0,4.2,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,39,11.912905451097089,15.0
17353,24.0,4.7,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,25,6.219965549988327,5.0
17354,25.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,3.250808881915712,5.0
17355,31.0,4.9,Fog,High,1,Snack,scooter,0.0,No,Urban,26,4.447796794806982,15.0
17356,37.0,4.5,Sandstorms,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,44,7.199280089168919,5.0
17357,28.0,4.9,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,1.0542146845658469,10.0
17358,22.0,4.6,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,11,2.166616967113156,15.0
